"Archive Date","Associated Streets","Collection Date","Data Type","Intersection Number","Neighborhood Code","Original File Name","Site Location","Street Name","Study Period","Study Type"
"12/10/2018 07:00:00 PM","","04-09-2018","SPEED","","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\WHEATLAND AVE_84_DO_48HR_ATR_SPD_04092018.XLSX","84","WHEATLAND AVE","48 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/10/2018 07:00:00 PM","","10-04-2017","CLASSIFICATION","","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\DORCHESTER AVE_1407_DO_48HR_ATR_CLS_10042017.XLS","1407","DORCHESTER AVE","48 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/10/2018 07:00:00 PM","","04-25-2018","CLASSIFICATION","","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\CEDAR ST_59_RX_48HR_ATR_CLS_04252018.XLSX","59","CEDAR ST","48 HOURS","AUTOMATED TRAFFICE RECORDING"
"12/10/2018 07:00:00 PM","","09-27-2018","XXX","","CHARLESTOWN","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\ATR\MAIN ST_529_CH_48HR_ATR_XXX_09272018.PDF","529","MAIN ST","48 HOURS","AUTOMATED TRAFFICE RECORDING"
"03/02/2020 03:32:58 PM","TREMONT ST, BOYLTON ST","10-01-2019","","3","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0003_TREMONT ST, BOYLTON ST_BP_12HR_TMC_10012019.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"03/02/2020 03:32:58 PM","CHARLES ST, LONGFELLOW BRIDGE, CAMBRIDGE ST, STORROW DRIVE OFFRAMP","10-01-2019","","9009","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_9009_CHARLES ST, LONGFELLOW BRIDGE, CAMBRIDGE ST, STORROW DRIVE OFFRAMP_BP_12HR_TMC_10012019.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"03/02/2020 03:32:58 PM","EAST BROADWAY, L ST","11-21-2019","","304","SOUTH BOSTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0304_EAST BROADWAY, L ST_SB_12HR_TMC_11212019.XLSX","","","12 HOURS","TURNING MOVEMENT COUNT"
"03/02/2020 03:32:58 PM","TREMONT ST, TEMPLE PLACE","10-01-2019","","6","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0006_TREMONT ST, TEMPLE PLACE_BP_12HR_TMC_10012019.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"03/02/2020 03:32:58 PM","EAST FIRST ST, L ST, SUMMER ST","11-21-2019","","991","SOUTH BOSTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0991_EAST FIRST ST, L ST, SUMMER ST_SB_12HR_TMC_11212019.XLSX","","","12 HOURS","TURNING MOVEMENT COUNT"
"03/02/2020 03:32:58 PM","ALBANY ST, EAST NEWTON ST","10-29-2019","","382","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0382_ALBANY ST, EAST NEWTON ST_BP_12HR_TMC_10292019.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"03/02/2020 03:32:58 PM","CHARLES ST, CHARLES CIRCLE, LONGFELLOW BRIDGE, STORROW DRIVE OFFRAMP","10-02-2019","","9008","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_9008_CHARLES ST, CHARLES CIRCLE, LONGFELLOW BRIDGE, STORROW DRIVE OFFRAMP_BP_12HR_TMC_10022019.XLSX","","","12 HOURS","TURNING MOVEMENT COUNT"
"03/02/2020 03:32:58 PM","TREMONT ST, WINTER PLACE, PARK ST","10-02-2019","","8","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0008_TREMONT ST, WINTER PLACE, PARK ST_BP_12HR_TMC_10022019.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"03/02/2020 03:32:58 PM","CHARLES ST, REVERE ST","10-02-2019","","143","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0143_CHARLES ST, REVERE ST_BP_12HR_TMC_10022019.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"03/02/2020 03:32:58 PM","HADASSAH WAY, BOYLSTON ST","10-01-2019","","123","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0123_HADASSAH WAY, BOYLSTON ST_BP_12HR_TMC_10012019.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"03/02/2020 03:32:58 PM","D ST, OLD COLONY AVE","11-21-2019","","147","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0147_D ST, OLD COLONY AVE_DO_12HR_TMC_11212019.XLSX","","","12 HOURS","TURNING MOVEMENT COUNT"
"03/02/2020 03:32:58 PM","BOYLSTON ST, BURR ST, ST. PETER ST","10-22-2019","","2641","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2641_BOYLSTON ST, BURR ST, ST. PETER ST_WR_11HR_PMC_10222019.PDF","","","11 HOURS","PMC"
"03/02/2020 03:32:58 PM","ARLINGTON ST, PARK PLAZA, ST. JAMES AVE","10-02-2019","","1378","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1378_ARLINGTON ST, PARK PLAZA, ST. JAMES AVE_BP_12HR_TMC_10022019.XLSX","","","12 HOURS","TURNING MOVEMENT COUNT"
"03/02/2020 03:32:58 PM","RIVER ST, WALTER ST, WEBSTER ST","12-04-2019","","2158","HYDE PARK","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2158_RIVER ST, WALTER ST, WEBSTER ST_HP_1HR_GAP_12042019.PDF","","","1 HOURS","INTERSECTION GAP"
"03/02/2020 03:32:58 PM","TREMONT ST, TEMPLE PLACE","10-02-2019","","6","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0006_TREMONT ST, TEMPLE PLACE_BP_12HR_TMC_10022019.XLSX","","","12 HOURS","TURNING MOVEMENT COUNT"
"03/18/2020 10:15:09 AM","E ST, WEST FIRST ST","10-22-2019","","1443","SOUTH BOSTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1443_E ST, WEST FIRST ST_SB_11HR_TMC_10222019.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"03/19/2020 10:15:07 AM","STORROW DR OFFRAMP, ARLINGTON ST, STORROW DRIVE ONRAMP, BEACON ST","10-02-2019","","71","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0071_STORROW DR OFFRAMP, ARLINGTON ST, STORROW DRIVE ONRAMP, BEACON ST_BP_12HR_TMC_10022019.XLSX","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 12:25:33 PM","CHESTNUT HILL AVE, SOUTH ST, STRATHMORE RD","09-23-2020","","631","ALLSTON BRIGHTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0631_CHESTNUT HILL AVE, SOUTH ST, STRATHMORE RD_AB_12HR_TMC_09232020.XLSX","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 12:25:33 PM","CHESTNUT HILL AVE, EMBASSY RD","09-23-2020","","713","ALLSTON BRIGHTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0713_CHESTNUT HILL AVE, EMBASSY RD_AB_12HR_TMC_09232020.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 12:25:33 PM","MAIN ST, SCHOOL ST, WEST SCHOOL ST","10-07-2020","","1553","CHARLESTOWN","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1553_MAIN ST, SCHOOL ST, WEST SCHOOL ST_CH_12HR_TMC_10072020.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 12:25:33 PM","WACHUSETT ST, WALK HILL ST","09-16-2020","","509","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0509_WACHUSETT ST, WALK HILL ST_WR_12HR_TMC_09162020.XLSX","","","12 HOURS","TURNING MOVEMENT COUNT"
"05/01/2019 08:00:00 PM","MERIDIAN ST, LEXINGTON ST","03-21-2019","","1816","EAST BOSTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1816_MERIDIAN ST, LEXINGTON ST_EB_1HR_GAP_03212019.XLSX","","","1 HOURS","INTERSECTION GAP"
"06/12/2019 08:00:00 PM","TREMONT ST, APPLETON ST","06-05-2018","","2600","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2600_TREMONT ST, APPLETON ST_BP_11HR_TMC_06052018.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"06/16/2019 08:00:00 PM","DARTMOUTH ST, WARREN AVE","11-15-2018","","663","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0663_DARTMOUTH ST, WARREN AVE_BP_11HR_TMC_11152018.XLSX","","","11 HOURS","TURNING MOVEMENT COUNT"
"03/02/2020 03:32:58 PM","DORCHESTER AVE, WEST FOURTH ST","11-21-2019","","309","SOUTH BOSTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0309_DORCHESTER AVE, WEST FOURTH ST_SB_12HR_TMC_11212019.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"03/02/2020 03:32:58 PM","COLUMBUS AVE, MASSACHUSETTS AVE","10-29-2019","","95","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0095_COLUMBUS AVE, MASSACHUSETTS AVE_BP_12HR_TMC_10292019.XLSX","","","12 HOURS","TURNING MOVEMENT COUNT"
"03/02/2020 03:32:58 PM","BROADWAY BRIDGE, DORCHESTER AVE, WEST BROADWAY","11-21-2019","","136","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0136_BROADWAY BRIDGE, DORCHESTER AVE, WEST BROADWAY_DO_12HR_TMC_11212019.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 12:25:33 PM","METROPOLITAN AVE, RIVER ST","09-16-2020","","1104","HYDE PARK","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1104_METROPOLITAN AVE, RIVER ST_HP_12HR_TMC_09162020.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 12:25:33 PM","NORFOLK ST, WOODROW AVE","09-16-2020","","1065","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1065_NORFOLK ST, WOODROW AVE_DO_12HR_TMC_09162020.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 12:25:33 PM","RIVER ST, WEST ST","09-16-2020","","237","HYDE PARK","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0237_RIVER ST, WEST ST_HP_12HR_TMC_09162020.XLSX","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 12:25:33 PM","FORREST HILLS ST, WILLIAMS ST","10-07-2020","","2047","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2047_FORREST HILLS ST, WILLIAMS ST_WR_12HR_TMC_10072020.XLSX","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 12:25:33 PM","AMERICAN LEGION HWY, FRANKLIN HILL AVE","10-07-2020","","1301","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1301_AMERICAN LEGION HWY, FRANKLIN HILL AVE_WR_12HR_TMC_10072020.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 12:25:33 PM","CAROLINA AVE, SOUTH ST","09-23-2020","","1787","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1787_CAROLINA AVE, SOUTH ST_WR_12HR_TMC_09232020.XLSX","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 01:00:42 PM","CHARLES ST, STUART ST","10-01-2019","","1732","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1732_CHARLES ST, STUART ST_BP_12HR_TMC_10012019.XLSX","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 01:00:42 PM","CHARLES ST SOUTH, JEFFERSON ST, OAK ST, TREMONT ST","10-02-2019","","1783","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1783_CHARLES ST SOUTH, JEFFERSON ST, OAK ST, TREMONT ST_BP_12HR_TMC_10022019.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 01:00:42 PM","BRIMMER ST, BEACON ST","10-01-2019","","4080","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_4080_BRIMMER ST, BEACON ST_BP_12HR_TMC_10012019.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 01:00:42 PM","MASS AVE, RUSFIELD ST","11-13-2019","","2650","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2650_MASS AVE, RUSFIELD ST_RX_11HR_TMC_11132019.XLSX","","","11 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 01:00:42 PM","CHARLES ST, CHESTNUT ST","10-01-2019","","140","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0140_CHARLES ST, CHESTNUT ST_BP_12HR_TMC_10012019.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 01:00:42 PM","CHARLES ST, PINCKNEY ST","10-02-2019","","142","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0142_CHARLES ST, PINCKNEY ST_BP_12HR_TMC_10022019.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 01:00:42 PM","ARLINGTON ST, PARK PLAZA, ST. JAMES AVE","10-01-2019","","1378","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1378_ARLINGTON ST, PARK PLAZA, ST. JAMES AVE_BP_12HR_TMC_10012019.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 01:00:42 PM","CLARENDON ST, COLUMBUS AVE","10-02-2019","","1639","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1639_CLARENDON ST, COLUMBUS AVE_BP_12HR_TMC_10022019.XLSX","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 01:00:42 PM","BRIMMER ST, BEACON ST","10-02-2019","","4080","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_4080_BRIMMER ST, BEACON ST_BP_12HR_TMC_10022019.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 01:00:42 PM","COLUMBUS AVE, WEST NEWTON ST","10-02-2019","","320","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0320_COLUMBUS AVE, WEST NEWTON ST_BP_12HR_TMC_10022019.XLSX","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 01:00:42 PM","MAGAZINE ST, MASS AVE","11-13-2019","","696","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0696_MAGAZINE ST, MASS AVE_RX_11HR_TMC_11132019.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 01:00:42 PM","ARLINGTON ST, COLUMBUS AVE, STUART ST","10-02-2019","","76","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0076_ARLINGTON ST, COLUMBUS AVE, STUART ST_BP_12HR_TMC_10022019.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 01:00:42 PM","BEACON ST, SCHOOL ST, TREMONT ST","10-02-2019","","11","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0011_BEACON ST, SCHOOL ST, TREMONT ST_BP_12HR_TMC_10022019.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 01:00:42 PM","BOSTON ST, COLUMBIA RD, EAST COTTAGE ST, MASS AVE","11-13-2019","","220","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0220_BOSTON ST, COLUMBIA RD, EAST COTTAGE ST, MASS AVE_DO_11HR_TMC_11132019.XLSX","","","11 HOURS","TURNING MOVEMENT COUNT"
"12/09/2018 07:00:00 PM","CONCORD ST, TREMONT ST, WEST CONCORD ST","10-14-2017","","1620","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1620_CONCORD ST, TREMONT ST, WEST CONCORD ST_BP_5HR_TMC_10142017.XLSX","","","5 HOURS","TURNING MOVEMENT COUNT"
"12/09/2018 07:00:00 PM","BERKELEY ST, EAST BERKELEY ST, TREMONT ST","10-19-2017","","86","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0086_BERKELEY ST, EAST BERKELEY ST, TREMONT ST_BP_2HR_TMC_10192017.PDF","","","2 HOURS","TURNING MOVEMENT COUNT"
"12/09/2018 07:00:00 PM","CONCORD ST, TREMONT ST, WEST CONCORD ST","10-19-2017","","1620","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1620_CONCORD ST, TREMONT ST, WEST CONCORD ST_BP_2HR_TMC_10192017.XLSX","","","2 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 01:00:42 PM","PARK ST, TREMONT ST, WINTER PLACE","10-01-2019","","8","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0008_PARK ST, TREMONT ST, WINTER PLACE_BP_12HR_TMC_10012019.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 01:00:42 PM","BOYLSTON ST, TREMONT ST","10-01-2019","","3","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0003_BOYLSTON ST, TREMONT ST_BP_12HR_TMC_10012019.XLSX","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/20/2020 01:00:42 PM","CLAPP ST, MASS AVE","11-13-2019","","2652","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2652_CLAPP ST, MASS AVE_RX_11HR_TMC_11132019.XLSX","","","11 HOURS","TURNING MOVEMENT COUNT"
"11/24/2020 10:15:39 AM","ENNEKING PKWY, WASHINGTON ST, WEST ROXBURY ST","10-30-2019","","254","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0254_ENNEKING PKWY, WASHINGTON ST, WEST ROXBURY ST_WR_12HR_TMC_10302019.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/24/2020 10:15:39 AM","CENTRE ST, PARK ST","10-30-2019","","1687","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1687_CENTRE ST, PARK ST_WR_12HR_TMC_10302019.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/24/2020 10:15:39 AM","LAGRANGE ST, WASHINGTON ST","10-30-2019","","255","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0255_LAGRANGE ST, WASHINGTON ST_WR_12HR_TMC_10302019.PDF","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/24/2020 10:15:39 AM","WASHINGTON ST, WEST BOUNDRY RD","10-30-2019","","1051","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1051_WASHINGTON ST, WEST BOUNDRY RD_WR_12HR_TMC_10302019.XLSX","","","12 HOURS","TURNING MOVEMENT COUNT"
"11/24/2020 10:15:39 AM","CENTRE ST, MT VERNON ST","10-30-2019","","1779","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1779_CENTRE ST, MT VERNON ST_WR_12HR_TMC_10302019.XLSX","","","12 HOURS","TURNING MOVEMENT COUNT"
"07/08/2021 10:16:06 AM","ASHMONT ST, WASHINGTON ST","03-31-2021","","2359","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2359_ASHMONT ST, WASHINGTON ST_DO_11HR_TMC_03312021.XLSX","","","11 HOURS","TURNING MOVEMENT COUNT"
"07/08/2021 10:16:06 AM","MURRAY HILL RD, WASHINGTON ST","05-12-2021","","2229","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2229_MURRAY HILL RD, WASHINGTON ST_WR_11HR_TMC_05122021.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"07/08/2021 10:16:06 AM","ROBERT ST, SOUTH ST","03-31-2021","","771","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0771_ROBERT ST, SOUTH ST_WR_11HR_TMC_03312021.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"07/08/2021 10:16:06 AM","CENTRE ST, SOUTH ST","04-07-2021","","242","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0242_CENTRE ST, SOUTH ST_WR_11HR_TMC_04072021.XLSX","","","11 HOURS","TURNING MOVEMENT COUNT"
"07/08/2021 10:16:06 AM","COBDEN ST, WASHINGTON ST","03-31-2021","","1581","ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1581_COBDEN ST, WASHINGTON ST_RX_11HR_TMC_03312021.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"07/08/2021 10:16:06 AM","MELVILLE AVE, UPLAND AVE","03-31-2021","","2651","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2651_MELVILLE AVE, UPLAND AVE_DO_11HR_TMC_03312021.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"10/13/2021 10:16:00 AM","HARRISON AVE, TRAVELER ST","09-21-2021","","1452","BOSTON PROPER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1452_HARRISON AVE, TRAVELER ST_BP_11HR_TMC_09212021.XLSX","","","11 HOURS","TURNING MOVEMENT COUNT"
"10/13/2021 10:16:00 AM","B ST,  WEST BROADWAY","09-21-2021","","1387","SOUTH BOSTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1387_B ST,  WEST BROADWAY_SB_11HR_TMC_09212021.PDF","","","11 HOURS","TURNING MOVEMENT COUNT"
"10/13/2021 10:16:00 AM","B ST,  WEST BROADWAY","09-21-2021","","1387","SOUTH BOSTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_1387_B ST,  WEST BROADWAY_SB_11HR_TMC_09212021.XLSX","","","11 HOURS","TURNING MOVEMENT COUNT"
"10/26/2021 10:16:00 AM","COLBORNE RD, COMMONWEALTH AVE EB","10-12-2021","","3092","ALLSTON BRIGHTON","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_3092_COLBORNE RD, COMMONWEALTH AVE EB_AB_11HR_TMC_10122021.XLSX","","","11 HOURS","TURNING MOVEMENT COUNT"
"12/01/2021 10:15:56 AM","MORTON ST, OLD MORTON ST, PLEASANT HILL AVE","11-23-2021","","780","DORCHESTER","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0780_MORTON ST, OLD MORTON ST, PLEASANT HILL AVE_DO_11HR_TMC_11232021.XLSX","","","11 HOURS","TURNING MOVEMENT COUNT"
"12/01/2021 10:15:56 AM","ARCHDALE RD, WASHINGTON ST","11-23-2021","","762","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_0762_ARCHDALE RD, WASHINGTON ST_WR_11HR_TMC_11232021.XLSX","","","11 HOURS","TURNING MOVEMENT COUNT"
"04/20/2022 10:15:09 AM","CUMMINS HWY, SHELDON ST","03-01-2022","","2660","WEST ROXBURY","\\CH-NAS\SCERISISD\BTD_SCERIS_DOCS\BTD_TRAFFIC_COUNTS\TMC\INT_2660_CUMMINS HWY, SHELDON ST_WR_11HR_TMC_03012022.XLSX","","","11 HOURS","TURNING MOVEMENT COUNT"
